file_index,file_name,page_index,page_count,filename_number,crop_number_guess,text_number_guess,date_guess,title_guess,crop_text,text_path,crop_path,page_path
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,33,61,6,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p033.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p033_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p033.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,34,61,6,,,,,"gr                         a
p イリ区
|               wg         Va",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p034.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p034_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p034.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,35,61,6,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p035.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p035_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p035.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,36,61,6,,6,,,"oo — ai
TL tee    * Sem
—",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p036.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p036_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p036.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,37,61,6,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p037.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p037_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p037.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,38,61,6,,1,,,re            *,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p038.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p038_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p038.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,39,61,6,7,1,,,"a
ー          ""
に
-  y ae ge
7 a    at",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p039.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p039_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p039.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,40,61,6,,1,,,MM,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p040.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p040_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p040.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,41,61,6,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p041.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p041_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p041.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,42,61,6,,,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p042.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p042_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p042.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,43,61,6,,1,,,"be PF |
k    i",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p043.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p043_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p043.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,44,61,6,,7,,,"%)
On ae
d",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p044.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p044_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p044.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,45,61,6,,6,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p045.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p045_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p045.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,46,61,6,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p046.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p046_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p046.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,47,61,6,,1,,,前葉に同じ。,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p047.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p047_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p047.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,48,61,6,1,9,,,"—       .                                    SN
ey |      1                               .",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p048.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p048_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p048.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,49,61,6,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p049.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p049_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p049.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,50,61,6,,1,,,a,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p050.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p050_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p050.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,51,61,6,,1,,,前葉に同じ。,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p051.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p051_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p051.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,52,61,6,1,1,,,"oe aa
pay      «      Le
ーー     ルー パ
1 we",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p052.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p052_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p052.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,53,61,6,,,,,ee 前葉に同じ。,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p053.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p053_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p053.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,54,61,6,,,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p054.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p054_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p054.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,55,61,6,,,,,!  前葉に同じ,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p055.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p055_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p055.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,56,61,6,,1,,,Ae,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p056.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p056_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p056.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,57,61,6,,,,,"E 前葉に同じ。
|",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p057.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p057_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p057.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,58,61,6,,,,,F },/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p058.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p058_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p058.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,59,61,6,,3,,,"oN
:
前葉に同じ",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p059.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p059_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p059.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,60,61,6,,4,,,"ee
a
mie",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p060.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p060_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p060.png
28,甲6 被害状況再現実施結果報告書 20260323 ＠署名要確認.pdf,61,61,6,,1,,,ra,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/28_6_20260323_p061.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/28_6_20260323_p061_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/28_6_20260323_p061.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,1,51,7,9,6,20260330,供述調書,"oom
(9
ae
:等場面)
令和8年4月1 6日",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p001.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p001_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p001.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,2,51,7,,1,,供述調書,"り
義英こと奥田和也が被害者に加害行",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p002.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p002_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p002.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,3,51,7,,8,,供述調書,"う
組ってそういうもんか",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p003.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p003_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p003.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,4,51,7,18,1,,供述調書,"り
%18)
だっけ
R19)",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p004.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p004_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p004.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,5,51,7,3,1,,,"3
再生時刻9分20秒
禄疑者奥田和也が最初に
奥田和也を殴打している状",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p005.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p005_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p005.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,6,51,7,,2,,,"再生時刻1 2分41秒
被疑者奥田和也が被害者
を殴打している状況。",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p006.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p006_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p006.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,7,51,7,,3,,,"再生時刻1 3分28秒
被疑者奥田和世が被害者
に正座を強要している状",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p007.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p007_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p007.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,8,51,7,2,1,,,"2)
再生時刻23分25秒
参考人清原宏行が現場に
現れている状況。",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p008.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p008_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p008.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,9,51,7,,3,,,"再生時刻3 0分14秒
被疑者奥田和世が灰皿を
手にして、補害者が制止し
ている状況。",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p009.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p009_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p009.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,10,51,7,,1,,,"の
再生時間30分51秒
被疑者奥田和也が、再度
被害者に正座を強要してい
る状況。",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p010.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p010_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p010.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,11,51,7,,4,,,"i
再生時間3 1分3 2秒
被疑者奥田和世が被害者
のネックレスを掴んで引っ
張っている状況。",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p011.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p011_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p011.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,12,51,7,15,8,,,"-      | 15 |
再生時間3 1分54秒
被害者が動画中で撮影機
器に最も近付き、ネックレ
スを目視できる状況。",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p012.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p012_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p012.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,13,51,7,,3,,,"=
再生時間53分15秒
被疑者奥田和也が被害者
に対してグラスを投げつけ
ている状況。",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p013.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p013_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p013.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,14,51,7,2,4,,,"2)
再生時間 1 時間26分1
3 秒
被疑者奥田和也が、被害
者に殴打する素振りを見せ
ている状況。",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p014.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p014_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p014.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,15,51,7,9,9,,,"9)
時間時間2 9分7
ered Ga
に平手打ちを繰り返してい
る状況。",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p015.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p015_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p015.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,16,51,7,,7,,供述調書,"tae
迫言動)
令和8年4月27 日",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p016.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p016_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p016.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,17,51,7,,1,,供述調書,"り
:こと奥田和也が被害者に対して加害",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p017.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p017_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p017.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,18,51,7,,7,,供述調書,"の                   .
ee
だろ、おい。俺どんだけキチガイか",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p018.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p018_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p018.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,19,51,7,2,1,,供述調書,"2
)袋、あれあれ買っといて、何だっけ、",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p019.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p019_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p019.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,20,51,7,,8,20260227,供述調書,"G
和き報告書
EA)
令和8年2月28日",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p020.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p020_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p020.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,21,51,7,7,1,,供述調書,7 のもの,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p021.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p021_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p021.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,22,51,7,,1,,供述調書,"BUSES, REFOHR
用状況
(資料2のとおり)",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p022.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p022_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p022.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,23,51,7,,1,,,)                                      -,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p023.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p023_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p023.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,24,51,7,15,6,20260228,,"846 iPhone 15, 356925798840292
い』
コバティ",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p024.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p024_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p024.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,25,51,7,15,2,20260228,,"846 iPhone 15, 356925798840292
3188932

EU: 電話)

3461181

:リ: 電話)

5960397",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p025.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p025_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p025.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,26,51,7,15,1,20260228,,"846 iPhone 15, 356925798840292

リ: 電話)

2122445

BIA (XE: 電話)

7908082

メモリ: 電話)                                                                |",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p026.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p026_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p026.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,27,51,7,15,4,20260228,,"846 iPhone 15, 356925798840292

3643974
CEU: 電話)

4252955

(モリ: 電話)

3400557",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p027.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p027_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p027.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,28,51,7,,2,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p028.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p028_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p028.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,29,51,7,,,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p029.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p029_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p029.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,30,51,7,,10,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p030.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p030_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p030.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,31,51,7,,2,20260226,,"ca   ann
>               Fs tue",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p031.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p031_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p031.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,32,51,7,,,,,"meme yen     eee
hm,       Be  |",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p032.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p032_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p032.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,33,51,7,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p033.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p033_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p033.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,34,51,7,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p034.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p034_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p034.png
29,甲7 解析結果報告書 20260416 ＠署名要確認.pdf,35,51,7,,,,,い      「」,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/29_7_20260416_p035.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/29_7_20260416_p035_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/29_7_20260416_p035.png
